the,350.66,351.13,
square,351.13,351.37,
root,351.37,351.43,
of,351.429999,351.629999,
c,351.63,351.97,
so,352,352.17,
we,352.17,352.24,
are,352.24,353.86,
getting,353.87,354.15,
towards,354.179999,354.599999,
the,354.599999,354.809999,
square,354.82,355,
root,355,355.29,
of,355.29,355.33,
c,355.33,355.7,
so,356.099999,356.259999,
here's,356.259999,356.469999,
just,356.469999,356.779999,
an,356.809999,356.949999,
example,356.95,357.53,
for,357.54,357.7,
a,357.7,357.77,
square,357.77,358.02,
root,358.02,358.1,
of,358.1,358.2,
two,358.199999,358.449999,
to,358.449999,358.609999,
seven,358.609999,358.939999,
places,358.940001,359.450001,
so,359.879999,360.029999,
we,360.029999,360.119999,
start,360.119999,360.399999,
with,360.4,360.52,
i,360.52,360.73,
equal,360.73,360.85,
zero,360.85,361.25,
t,361.29,361.51,
sub,361.51,361.59,
i,361.59,361.77,
equals,361.78,362.16,
two,362.2,362.52,
and,362.52,362.61,
initialize,362.61,363.05,
t,363.05,363.39,
a,363.39,363.51,
c,363.51,363.91,
[noise],364.01,364.44,
to,364.44,364.72,
overcome,364.72,365.01,
t,365.02,365.19,
sub,365.19,365.34,
by,365.34,365.72,
one,365.72,366.19,
and,366.41,366.63,
then,366.63,366.86,
we,366.87,367.11,
average,367.11,367.64,
in,367.65,367.79,
that,367.79,367.96,
gives,367.96,368.1,
us,368.099999,368.249999,
t,368.25,368.43,
sub,368.429999,368.64,
one,368.639999,368.899999,
so,369.23,369.47,
one,369.469999,369.679999,
point,369.679999,369.969999,
five,369.98,370.44,
is,370.44,370.58,
our,370.58,370.69,
first,370.69,371,
approximation,371,371.75,
to,371.75,371.87,
the,371.87,371.97,
square,371.969999,372.239999,
root,372.24,372.38,
of,372.38,372.43,
two,372.469999,372.739999,
[noise],373.009999,373.699999,
so,373.7,373.89,
then,373.889999,374.269999,
uh,374.32,374.65,
t,374.69,374.89,
sub,374.889999,375.149999,
one,375.15,375.58,
is,375.589999,375.769999,
one,375.77,375.98,
point,375.98,376.25,
five,376.26,376.92,
two,377.02,377.38,
over,377.379999,377.629999,
one,377.629999,377.819999,
point,377.82,378.09,
five,378.09,378.6,
if,378.61,378.68,
it's,378.68,378.82,
four,378.82,379.05,
thirds,379.05,379.4,
one,379.4,379.54,
point,379.54,379.67,
three,379.67,379.71,
three,379.71,379.88,
dot,379.88,380.07,
three,380.07,380.5,
if,380.78,380.99,
we,380.99,381.13,
average,381.13,381.51,
those,381.51,381.91,
we,381.93,382.06,
get,382.06,382.26,
at,382.26,382.37,
one,382.37,382.53,
point,382.53,382.72,
four,382.74,382.93,
one,382.93,383.23,
six,383.23,383.43,
six,383.43,383.59,
six,383.59,383.77,
six,383.77,383.96,
seven,383.96,384.36,
that's,384.63,384.86,
already,384.86,385.42,
square,385.44,385.73,
root,385.73,385.81,
of,385.81,386.03,
two,386.03,386.14,
a,386.139999,386.219999,
couple,386.22,386.45,
of,386.45,386.52,
places,386.52,387.1,
you,387.73,387.86,
do,387.86,388.02,
it,388.02,388.17,
one,388.179999,388.399999,
more,388.4,388.59,
time,388.59,389.16,
ah,389.49,389.73,
than,389.759999,390.159999,
t,390.36,390.58,
sub,390.58,390.78,
two,390.809999,391.139999,
is,391.139999,391.329999,
one,391.33,391.51,
point,391.509999,391.659999,
four,391.7,391.87,
one,391.87,392.11,
six,392.11,392.28,
six,392.28,392.45,
six,392.45,392.63,
six,392.63,392.82,
seven,392.82,393.25,
uh,393.58,393.77,
two,393.77,394.03,
over,394.029999,394.429999,
that,394.440001,394.840001,
is,394.85,395.09,
one,395.09,395.25,
point,395.25,395.41,
fourteen,395.440001,395.640001,
117,395.639999,396.259999,
we,396.26,396.44,
average,396.440001,396.780001,
them,396.78,397.01,
ah,397.16,397.62,
and,397.82,397.97,
now,397.97,398.11,
we,398.11,398.21,
have,398.22,398.35,
square,398.35,398.56,
root,398.56,398.67,
of,398.67,398.78,
two,398.78,399.17,
ah,399.21,399.41,
out,399.44,399.66,
to,399.66,399.8,
about,399.8,400.06,
five,400.06,400.34,
places,400.35,400.9,
in,401.33,401.6,
one,401.6,401.8,
more,401.8,402.13,
iteration,402.14,402.81,
gives,402.82,403.08,
us,403.08,403.17,
the,403.21,403.31,
square,403.31,403.57,
root,403.57,403.64,
of,403.64,403.75,
two,403.75,404.15,
ah,404.19,404.35,
out,404.389999,404.599999,
to,404.61,404.73,
seven,404.73,405.06,
places,405.059999,405.599999,
ah,406.15,406.42,
where,406.429999,406.919999,
t,407.3,407.49,
sub,407.49,407.92,
i,407.92,408.05,
and,408.05,408.22,
over,408.219999,408.429999,
see,408.429999,408.669999,
t,408.67,408.88,
sub,408.88,408.96,
i,408.96,409.34,
equal,409.37,409.79,
to,409.96,410.17,
the,410.17,410.29,
seven,410.29,410.61,
places,410.61,411.13,
[noise],411.309999,411.829999,
ah,411.83,412.08,
so,412.109999,412.319999,
that's,412.32,412.61,
the,412.609999,412.719999,
method,412.719999,413.099999,
that,413.1,413.24,
we're,413.24,413.36,
gonna,413.359999,413.519999,
use,413.52,413.87,
and,413.869999,414.019999,
that's,414.02,414.15,
a,414.15,414.22,
classic,414.22,414.68,
methods,414.68,414.99,
and,414.99,415.2,
uh,415.27,415.74,
it's,415.97,416.18,
uh,416.18,416.27,
it's,416.37,416.69,
important,416.69,417.13,
to,417.13,417.23,
remember,417.23,417.7,
that,417.71,418.1,
ah,418.22,418.59,
computation,419.06,419.93,
was,419.93,420.11,
studied,420.11,420.56,
way,420.56,420.8,
before,420.8,421.22,
the,421.22,421.61,
onset,422.26,422.55,
of,422.55,422.65,
the,422.65,422.69,
computer,422.69,423.29,
scientists,423.44,424.13,
ah,424.179999,424.609999,
throughout,425.099999,425.639999,
classical,425.65,426.85,
antiquity,426.849999,427.48,
ah,427.75,428.06,
for,428.099999,428.349999,
many,428.349999,428.579999,
centuries,428.589999,429.069999,
of,429.07,429.23,
needed,429.23,429.54,
to,429.54,429.63,
perform,429.63,430.01,
computations,430.02,430.83,
in,430.83,430.93,
order,430.93,431.16,
to,431.16,431.54,
ah,431.539999,431.769999,
understand,431.98,432.48,
their,432.46,432.57,
their,432.48,432.57,
mathematical,432.57,433.15,
scientific,433.16,433.7,
models,433.7,434.11,
and,434.51,434.78,
without,434.78,435.02,
a,435.02,435.07,
computer,435.07,435.58,
they,435.58,435.72,
were,435.72,435.85,
very,435.85,436.24,
interested,436.24,436.78,
in,436.79,437.03,
efficient,437.04,437.45,
methods,437.45,437.79,
cause,437.81,437.98,
all,437.98,438.11,
these,438.12,438.28,
calculations,438.28,438.96,
were,438.96,439.1,
being,439.1,439.33,
done,439.33,439.53,
by,439.53,439.67,
hand,439.67,440.09,
ah,440.54,440.74,
so,440.74,441.19,
ah,441.25,441.4,
we,441.42,441.56,
definitely,441.559999,441.989999,
want,441.99,442.23,
to,442.23,442.41,
benefit,442.639999,443.079999,
from,443.08,443.46,
ah,443.77,444.01,
the,444.02,444.23,
knowledge,444.25,444.6,
that,444.599999,444.799999,
was,444.84,445.07,
developed,445.07,445.48,
over,445.48,445.67,
the,445.67,445.74,
previous,445.74,446.08,
centuries,446.08,446.65,
about,446.9,447.32,
<unk>,447.33,447.51,
ah,447.52,447.87,
calculations,448.33,449.17,
ah,449.51,449.83,
and,449.85,450.21,
this,450.219999,450.409999,
is,450.41,450.56,
a,450.56,450.75,
ah,450.86,451.09,
fine,451.1,451.4,
example,451.4,451.82,
of,451.82,451.89,
that,451.9,452.13,
[noise],452.38,452.69,
so,452.69,452.96,
let's,452.96,453.11,
look,453.11,453.3,
at,453.3,453.37,
what,453.37,453.5,
this,453.5,453.57,
method,453.57,453.85,
looks,453.85,454.05,
like,454.05,454.33,
and,454.33,454.79,
uh,454.8,454.92,
it's,454.92,455.18,
just,455.18,455.43,
implementing,455.44,456.14,
code,456.14,456.59,
using,456.6,456.92,
a,456.92,456.99,
while,456.99,457.35,
loop,457.35,457.62,
[noise],457.62,458.01,
ah,458.01,458.32,
this,458.33,458.76,
ah,458.77,459.02,
basic,459.04,459.42,
iteration,459.42,460.02,
of,460.04,460.24,
the,460.24,460.48,
newton,460.5,460.85,
method,460.849999,461.129999,
it,461.13,461.3,
[noise],461.41,461.91,
ah,461.91,462.04,
so,462.05,462.21,
we're,462.21,462.32,
gonna,462.32,462.53,
take,462.53,462.8,
a,462.799999,462.859999,
variable,462.86,463.34,
epsilon,463.34,464.04,
or,464.16,464.34,
capital,464.34,464.67,
epsilon,464.67,465.78,
and,465.86,466.01,
save,466.01,466.38,
fifteen,466.389999,466.849999,
places,466.85,467.3,
we,467.299999,467.389999,
have,467.389999,467.499999,
a,467.5,467.54,
computer,467.539999,467.979999,
might,467.98,468.1,
as,468.1,468.18,
well,468.18,468.34,
let,468.34,468.44,
it,468.440001,468.530001,
run,468.53,468.8,
and,469.09,469.32,
get,469.32,469.43,
us,469.43,469.51,
a,469.51,469.77,
nice,469.77,470.05,
accurate,470.05,470.2,
answer,470.2,470.53,
[noise],470.66,471.1,
we'll,471.1,471.29,
take,471.31,471.52,
the,471.52,471.63,
number,471.63,472.1,
that,472.1,472.25,
we,472.25,472.36,
wanna,472.36,472.58,
take,472.58,472.79,
the,472.79,472.89,
square,472.89,473.16,
root,473.16,473.33,
of,473.33,473.63,
from,473.64,473.97,
the,473.97,474.06,
command,474.06,474.44,
line,474.44,474.78,
to,474.8,474.91,
ah,474.91,475.1,
so,475.13,475.27,
that's,475.27,475.46,
a,475.46,475.51,
double,475.51,475.97,
and,475.98,476.15,
that'll,476.16,476.36,
be,476.37,476.52,
c,476.52,476.97,
ah,477.59,477.78,
and,477.78,477.97,
we,477.969999,478.069999,
start,478.07,478.57,
<unk>,478.599999,478.779999,
our,478.82,479.1,
our,479.099999,479.199999,
variable,479.2,480.15,
ah,480.23,480.48,
to,480.55,480.66,
be,480.66,480.85,
c,480.849999,481.299999,
and,481.889999,482.109999,
then,482.11,482.27,
we'd,482.27,482.46,
just,482.46,482.84,
continue,483.04,483.74,
doing,483.75,484.17,
the,484.17,484.27,
while,484.27,484.64,
loop,484.639999,484.829999,
what's,484.859999,485.069999,
the,485.07,485.17,
condition,485.17,485.79,
where,485.789999,485.949999,
we,485.949999,486.079999,
terminate,486.08,486.51,
the,486.51,486.61,
while,486.61,486.92,
loop,486.92,487.17,
ah,487.59,487.76,
that's,487.76,488.04,
when,488.04,488.38,
t,488.48,488.79,
minus,488.8,488.98,
uh,488.98,489.06,
c,489.06,489.3,
over,489.3,489.53,
t,489.53,489.92,
say,489.94,490.12,
the,490.12,490.24,
absolute,490.24,490.58,
value,490.58,490.92,
or,490.92,490.99,
that,490.99,491.35,
ah,491.68,492.14,
as,492.19,492.36,
long,492.36,492.58,
as,492.58,492.67,
that's,492.67,492.92,
bigger,492.93,493.48,
than,493.52,493.99,
ah,494.01,494.6,
absolute,495.02,495.33,
value,495.33,495.51,
times,495.52,495.9,
the,495.9,496.16,
time's,496.24,496.52,
t,496.52,496.68,
itself,496.679999,497.419999,
then,497.469999,497.669999,
we're,497.67,497.79,
within,497.79,498.11,
epsilon,498.11,498.76,
ah,498.83,499.31,
we're,499.96,500.19,
not,500.19,500.39,
within,500.389999,500.599999,
epsilon,500.599999,500.999999,
of,501,501.1,
the,501.099999,501.229999,
the,501.24,501.34,
exact,501.339999,501.679999,
answer,501.679999,502.169999,
so,502.23,502.49,
we,502.49,502.62,
want,502.619999,502.769999,
to,502.77,502.82,
perform,502.82,503.21,
the,503.209999,503.319999,
itteration,503.32,503.85,
and,504.369999,504.489999,
the,504.49,504.54,
itteration,504.54,505.32,
is,505.34,505.54,
just,505.54,505.93,
the,506.2,506.54,
average,506.56,507.23,
of,507.29,507.43,
t,507.43,507.62,
over,507.62,508.24,
c,508.26,508.43,
over,508.43,508.59,
t,508.59,508.97,
uh,509.02,509.18,
and,509.18,509.35,
t,509.35,509.71,
or,510,510.17,
not,510.18,510.25,
so,510.25,510.35,
that's,510.35,510.57,
adam,510.57,510.81,
in,510.81,510.91,
divide,510.91,511.16,
by,511.17,511.33,
two,511.33,511.64,
ah,512.12,512.49,
and,512.5,512.71,
then,512.71,512.92,
go,512.929999,513.119999,
hit,513.12,513.26,
an,513.26,513.47,
ah,513.52,513.69,
print,513.71,513.93,
the,513.929999,514.099999,
answer,514.099999,514.479999,
so,515.29,515.46,
that's,515.46,515.81,
ah,515.82,515.98,
newton's,515.99,516.35,
method,516.349999,516.749999,
ah,516.799999,517.119999,
and,517.13,517.26,
that,517.259999,517.519999,
achieves,517.53,517.99,
the,517.99,518.25,
the,518.299999,518.419999,
goal,518.42,518.76,
of,518.94,519.3,
er,519.349999,519.449999,
computing,519.49,520.03,
the,520.24,520.39,
square,520.42,520.71,
root,520.709999,520.949999,
in,520.949999,521.019999,
this,521.02,521.18,
case,521.18,521.4,
to,521.4,521.67,
fifteen,521.67,522.13,
places,522.129999,522.619999,
are,523.54,523.63,
very,523.64,524.18,
simple,524.19,524.61,
computational,524.63,525.24,
method,525.24,525.74,
perform,525.84,526.51,
ah,526.6,526.87,
an,526.88,527.04,
interesting,527.04,527.73,
ah,527.85,528.27,
computational,528.48,529.24,
a,529.5,529.64,
problem,529.64,530.15,
then,530.34,530.48,
solves,530.49,530.78,
interesting,530.78,531.19,
computational,531.19,,531.699999
problem,531.7,532.15,
ah,532.42,532.57,
with,532.599999,532.789999,
just,532.79,533.03,
a,533.03,533.1,
a,533.12,533.23,
single,533.23,533.56,
while,533.559999,533.889999,
loop,533.889999,534.079999,
ah,534.58,534.82,
just,535.259999,535.87,
i'll,535.929999,536.279999,
ommit,536.299999,536.75,
some,536.75,536.87,
ah,536.87,536.94,
math,536.94,537.42,
or,537.42,537.53,
those,537.53,537.92,
that,537.92,538.08,
are,538.08,538.16,
interested,538.16,538.57,
in,538.57,538.66,
the,538.66,538.74,
math,538.74,539.06,
can,539.059999,539.379999,
fill,539.49,539.7,
in,539.699999,539.799999,
some,539.799999,539.959999,
of,539.959999,540.069999,
the,540.07,540.13,
details,540.13,540.74,
[noise],540.74,540.93,
why,540.939999,541.139999,
does,541.14,541.27,
this,541.27,541.45,
method,541.45,541.8,
work,541.81,542.19,
ah,542.59,542.74,
it,542.75,542.92,
actually,542.92,543.32,
works,543.32,543.68,
to,543.69,543.8,
find,543.8,544.06,
the,544.06,544.18,
root,544.18,544.44,
of,544.44,544.62,
any,544.64,544.94,
function,544.94,545.48,
f,545.51,545.73,
of,545.73,545.9,
x,545.9,546.17,
<unk>,546.18,546.3,
ah,546.33,546.62,
that's,546.78,547.01,
the,547.03,547.13,
value,547.13,547.53,
of,547.53,547.68,
x,547.68,547.91,
for,547.92,548.08,
which,548.08,548.29,
f,548.29,548.41,
of,548.41,548.56,
x,548.559999,548.669999,
equals,548.67,548.99,
zero,548.99,549.41,
so,549.67,550.11,
for,550.11,550.58,
ah,550.63,551.08,
square,551.099999,551.459999,
root,551.46,551.69,
will,551.7,551.99,
which,552.07,552.17,
would,552.17,552.24,
say,552.24,552.61,
in,552.62,552.81,
this,552.809999,553.129999,
formulation,553.139999,553.919999,
f,554.11,554.29,
of,554.29,554.34,
x,554.34,554.63,
equals,554.63,554.92,
x,554.92,555.09,
squared,555.089999,555.439999,
minus,555.44,555.6,
ah,555.599999,555.689999,
c,555.69,556.03,
[noise],556.18,556.67,
and,556.67,556.97,
so,556.98,557.2,
this,557.199999,557.369999,
is,557.369999,557.489999,
a,557.49,557.56,
drawing,557.559999,557.929999,
of,557.93,558.06,
the,558.059999,558.139999,
curve,558.139999,558.719999,
what,558.74,559.01,
were,559.01,559.17,
what,559.18,559.41,
this,559.41,559.56,
method,559.58,560.01,
actually,560.01,560.44,
does,560.44,560.93,
ah,560.96,561.41,
in,561.74,561.99,
in,562.04,562.32,
our,562.39,562.58,
general,562.59,562.99,
method,562.99,563.4,
that,563.41,563.97,
reduces,563.97,564.4,
to,564.4,564.5,
the,564.5,564.59,
one,564.59,564.8,
that,564.8,564.93,
we,564.93,565.04,
just,565.04,565.14,
showed,565.14,565.36,
for,565.39,565.53,
square,565.53,565.83,
root,565.83,566.13,
is,566.48,566.75,
draw,566.75,567.05,
a,567.059999,567.179999,
line,567.179999,567.659999,
tangent,567.71,568.13,
to,568.15,568.25,
the,568.25,568.36,
curve,568.36,568.89,
so,569.12,569.32,
that's,569.32,569.52,
our,569.52,569.64,
first,569.639999,569.969999,
guess,569.98,570.39,
we,570.42,570.58,
draw,570.58,570.8,
the,570.799999,570.819999,
line,570.82,571.08,
tangent,571.08,571.48,
to,571.48,571.61,
the,571.61,571.72,
curve,571.719999,572.219999,
and,572.549999,572.729999,
that,572.73,572.87,
brings,572.87,573.16,
us,573.16,573.38,
a,573.41,573.52,
little,573.52,573.73,
closer,573.73,574.2,
to,574.199999,574.399999,
the,574.4,574.57,
actual,574.57,575.03,
root,575.059999,575.329999,
ah,575.869999,576.119999,
so,576.119999,576.289999,
that's,576.289999,576.459999,
our,576.46,576.58,
next,576.58,576.85,
guess,576.85,577.25,
and,577.33,577.52,
again,577.52,577.81,
we,577.81,577.92,
draw,577.92,578.12,
a,578.12,578.18,
line,578.18,578.46,
tangent,578.46,578.9,
to,578.91,579,
the,579,579.12,
curve,579.12,579.61,
and,579.93,580.08,
eventually,580.08,580.73,
aa,580.76,580.93,
actually,580.94,581.35,
rather,581.35,581.62,
quickly,581.62,582.15,
ah,582.2,582.4,
we,582.42,582.58,
get,582.58,582.83,
an,582.86,582.96,
estimate,582.96,583.39,
of,583.42,583.63,
the,583.63,583.71,
root,583.71,583.94,
uh,584.429999,584.569999,
that's,584.57,584.87,
really,584.889999,585.419999,
ah,585.49,585.6,
you,585.61,585.76,
can,585.76,585.88,
do,585.88,586.2,
the,586.219999,586.359999,
math,586.36,586.78,
to,586.78,587.03,
see,587.03,587.36,
the,587.38,587.5,
basis,587.5,587.95,
for,587.96,588.13,
the,588.13,588.22,
method,588.219999,588.669999,
ah,588.95,589.17,
and,589.17,589.37,
see,589.37,589.6,
that,589.599999,589.779999,
the,589.78,589.89,
calculation,589.889999,590.47,
that,590.469999,590.579999,
i,590.58,590.65,
just,590.67,590.85,
show,590.849999,591.209999,
for,591.27,591.41,
the,591.41,591.51,
square,591.509999,591.799999,
root,591.799999,591.939999,
of,591.94,592.03,
two,592.029999,592.289999,
get,592.289999,592.479999,
the,592.52,592.63,
job,592.629999,592.909999,
done,592.91,593.18,
[noise],593.379999,593.829999,
was,593.83,594.08,
little,594.08,594.26,
bit,594.26,594.37,
of,594.369999,594.399999,
a,594.4,594.44,
math,594.440001,594.900001,
that,594.49,594.83,
it,594.84,594.92,
but,594.93,595.23,
not,595.22,595.36,
now,595.24,595.49,
our,595.36,595.59,
ah,595.59,595.65,
main,595.65,595.9,
point,595.9,596.28,
for,596.35,596.52,
this,596.52,596.69,
section,596.69,597.12,
is,597.12,597.43,
the,597.72,597.98,
while,597.98,598.33,
loop,598.33,598.56,
is,598.56,598.7,
extremely,598.7,599.28,
useful,599.28,599.71,
for,599.74,600.03,
performing,600.12,600.75,
computations,600.75,601.49,
that,601.71,601.84,
requires,601.84,602.27,
iterated,602.29,608.1,
calculations,608.1,612.13,
